% Model:              EOBD.mph
% Version:            COMSOL 5.0.0.243
% Date:               Mar 14 2019, 14:17
% Dimension:          2
% Nodes:              1872
% Expressions:        2
% Description:        Electric field, y component, Electric field, x component
% Length unit:        m
% x                       y                        es.Ey (V/m)              es.Ex (V/m)
8.761904761904669E-4      -3.47E-5                 0.0049325764792058635    0
7.666666666666568E-4      -3.47E-5                 0.001743937609802515     9.094947017729282E-13
5.476190476190365E-4      -3.47E-5                 2.1799622328444457E-4    9.094947017729282E-13
6.571428571428466E-4      -3.47E-5                 6.165756205120942E-4     0
4.380952380952263E-4      -3.47E-5                 7.708857377508593E-5     -9.094947017729282E-13
1.0952380952379586E-4     -3.47E-5                 4.001776687800884E-11    0
0                         0                        0                        1.8189894035458565E-12
1.0000000000000002E-4     0                        -2.97859514830634E-11    0
2.19047619047606E-4       -3.47E-5                 3.2741809263825417E-11   0
2.0000000000000004E-4     0                        -2.546585164964199E-11   9.094947017729282E-13
3.2857142857141614E-4     -3.47E-5                 1.0913936421275139E-11   -9.094947017729282E-13
3.0000000000000003E-4     0                        0                        0
4.380952380952263E-4      -3.47E-5                 -2.3646862246096134E-11  -9.094947017729282E-13
4.0E-4                    0                        2.8194335754960775E-11   -9.094947017729282E-13
0.0021904761904761897     -3.470000000000001E-5    6.184563972055912E-11    9.094947017729282E-13
0.0023                    -3.47E-5                 3.637978807091713E-12    0
0.002187500000000003      0                        -6.139089236967266E-11   9.094947017729282E-13
0.0023                    0                        0                        0
0.0020809523809523795     -3.47E-5                 7.639755494892597E-11    -8.555163314257322E-13
0.0020750000000000026     0                        -7.23048287909478E-11    0
0.0019714285714285693     -3.47E-5                 3.2741809263825417E-11   0
0.0019625000000000024     0                        -2.751221472863108E-11   0
0.001861904761904759      -3.47E-5                 3.2741809263825417E-11   0
0.0018500000000000023     0                        -2.3646862246096134E-11  0
0.0017523809523809488     -3.47E-5                 3.2741809263825417E-11   0
0.001737500000000002      0                        -2.9331204132176936E-11  9.094947017729282E-13
0.0016428571428571386     -3.47E-5                 -2.546585164964199E-11   0
0.001625000000000002      0                        2.864908310584724E-11    0
0.0015333333333333284     -3.47E-5                 -3.637978807091713E-12   0
0.001512500000000002      0                        -3.637978807091713E-12   0
0.0014238095238095182     -3.47E-5                 6.184563972055912E-11    0
0.0014000000000000015     0                        -5.95719029661268E-11    -9.094947017729282E-13
0.0013142857142857077     -3.47E-5                 -1.8189894035458565E-11  -9.094947017729282E-13
0.0012875000000000013     0                        3.2741809263825417E-11   9.094947017729282E-13
0.0012047619047618975     -3.47E-5                 2.546585164964199E-11    0
0.0011750000000000011     0                        -3.410605131648481E-11   9.094947017729282E-13
0.0010952380952380873     -3.47E-5                 4.001776687800884E-11    0
0.001062500000000001      0                        -2.9103830456733704E-11  9.094947017729282E-13
9.85714285714277E-4       -3.47E-5                 4.001776687800884E-11    0
9.500000000000008E-4      0                        -3.001332515850663E-11   9.094947017729282E-13
8.761904761904669E-4      -3.47E-5                 7.275957614183426E-12    -9.094947017729282E-13
8.375000000000006E-4      0                        -6.366462912410498E-12   9.094947017729282E-13
7.666666666666568E-4      -3.47E-5                 -3.637978807091713E-12   9.094947017729282E-13
7.250000000000004E-4      0                        -9.094947017729282E-13   9.094947017729282E-13
6.571428571428466E-4      -3.47E-5                 4.001776687800884E-11    0
6.125000000000002E-4      0                        -2.8194335754960775E-11  9.094947017729282E-13
5.476190476190365E-4      -3.47E-5                 6.366462912410498E-11    9.094947017729282E-13
5.0E-4                    0                        -5.820766091346741E-11   9.094947017729282E-13
0.0021874999999999998     0.004                    -5.4569682106375694E-12  -9.094947017729282E-13
0.0023                    0.004                    -7.275957614183426E-12   0
0.0021904761904761923     0.004034700000000001     -1.0118128557223827E-11  0
0.0023                    0.0040347000000000004    0                        0
0.0020749999999999996     0.004                    3.2741809263825417E-11   9.094947017729282E-13
0.0020809523809523825     0.004034700000000001     -3.001332515850663E-11   -9.094947017729282E-13
0.0019624999999999994     0.004                    2.9103830456733704E-11   0
0.001971428571428573      0.004034700000000001     -2.432898327242583E-11   9.094947017729282E-13
0.0018499999999999992     0.004                    -3.2741809263825417E-11  -9.094947017729282E-13
0.0018619047619047634     0.004034700000000001     2.9103830456733704E-11   0
0.001737499999999999      0.004                    -8.185452315956354E-11   0
0.0017523809523809538     0.004034700000000001     6.934897101018578E-11    9.094947017729282E-13
0.0016249999999999988     0.004                    -1.8189894035458565E-12  -9.094947017729282E-13
0.001642857142857144      0.004034700000000001     3.183231456205249E-12    0
0.0015124999999999987     0.004                    -9.094947017729282E-12   9.094947017729282E-13
0.0015333333333333345     0.004034700000000001     1.8189894035458565E-12   0
0.0013999999999999985     0.004                    -6.184563972055912E-11   -9.094947017729282E-13
0.0014238095238095249     0.004034700000000001     5.4569682106375694E-11   -9.094947017729282E-13
0.0012874999999999983     0.004                    4.001776687800884E-11    -9.094947017729282E-13
0.0013142857142857153     0.004034700000000001     -5.638867150992155E-11   0
0.001174999999999998      0.004                    -3.637978807091713E-12   -9.094947017729282E-13
0.0012047619047619055     0.004034700000000001     -1.000444171950221E-11   9.094947017729282E-13
0.001062499999999998      0.004                    4.001776687800884E-11    -9.094947017729282E-13
0.001095238095238096      0.004034700000000001     -4.3655745685100555E-11  9.094947017729282E-13
9.499999999999977E-4      0.004                    3.637978807091713E-12    -9.094947017729282E-13
9.857142857142864E-4      0.004034700000000001     -2.7284841053187847E-12  0
8.374999999999975E-4      0.004                    2.546585164964199E-11    -9.094947017729282E-13
8.761904761904766E-4      0.004034700000000001     -2.091837814077735E-11   0
7.249999999999973E-4      0.004                    -3.2741809263825417E-11  -9.094947017729282E-13
7.66666666666667E-4       0.004034700000000001     2.4556356947869062E-11   0
6.124999999999972E-4      0.004                    0                        -9.094947017729282E-13
6.571428571428573E-4      0.004034700000000001     6.366462912410498E-12    9.094947017729282E-13
5.0E-4                    0.004                    2.3646862246096134E-11   0
5.476190476190478E-4      0.004034700000000001     -2.4556356947869062E-11  9.094947017729282E-13
4.000000000000001E-4      0.004                    -3.637978807091713E-11   9.094947017729282E-13
4.380952380952382E-4      0.004034700000000001     2.8194335754960775E-11   9.094947017729282E-13
3.0000000000000003E-4     0.004                    -7.275957614183426E-12   9.094947017729282E-13
3.285714285714286E-4      0.004034700000000001     -5.9117155615240335E-12  0
1.9999999999999996E-4     0.004                    -5.820766091346741E-11   0
2.1904761904761907E-4     0.004034700000000001     5.6843418860808015E-11   0
9.99999999999999E-5       0.004                    0                        0
1.0952380952380953E-4     0.004034700000000001     6.59383658785373E-12     0
0                         0.004                    -3.637978807091713E-12   1.8189894035458565E-12
0                         0.0040347                0                        0
0.004890890269151143      0.004109700000000003     -3.2588360809882033E-7   2.2195510172994978E-7
0.005                     0.0041097                -1.8909486243501306E-7   -9.770137456399866E-9
0.004891304347826101      0.0041846999999999995    -6.430269650081755E-9    3.1245781428879127E-7
0.005                     0.0041846999999999995    -3.958120942115784E-9    -1.3667886378243566E-8
0.0048904761904761855     0.004034700000000001     -4.629009708878584E-7    -7.737771794372758E-13
0.005                     0.0040347                -2.674460120033473E-7    0
0.004781780538302283      0.004109700000000001     -9.341686038055741E-7    7.659311357830628E-7
0.004782608695652188      0.0041846999999999995    -1.6853967110819212E-8   1.074165993486531E-6
0.004780952380952376      0.004034700000000001     -1.33489265863318E-6     7.737771828862248E-13
0.0046726708074534195     0.0041097                -2.8939076841538736E-6   2.4210207811847795E-6
0.004673913043478274      0.0041846999999999995    -4.78062105457866E-8     3.3804308259277605E-6
0.004671428571428568      0.004034700000000001     -4.157820512773469E-6    -1.04521220948468E-12
0.004563561076604559      0.004109700000000001     -9.040121298653503E-6    7.588346847964804E-6
0.00456521739130436       0.0041846999999999995    -1.3593944458989426E-7   1.0547400961513631E-5
0.0045619047619047575     0.004034700000000001     -1.3057274372840766E-5   -1.0452121742388115E-12
0.004454451345755698      0.004109700000000002     -2.826404852385167E-5    2.3764197521813912E-5
0.004456521739130447      0.0041846999999999995    -3.833470998415578E-7    3.288043626525905E-5
0.004452380952380949      0.004034700000000001     -4.103933861188125E-5    -1.0452120634414516E-12
0.004345341614906836      0.0041097                -8.837484587331801E-5    7.441495225503457E-5
0.004347826086956533      0.0041846999999999995    -1.0683089044505323E-6   1.0249174374621361E-4
0.00434285714285714       0.004034700000000001     -1.289975207328098E-4    -1.3571701338587776E-13
0.004236231884057974      0.0041097                -2.7632619161011007E-4   2.3301916709459687E-4
0.0042391304347826194     0.0041846999999999995    -2.932500251517922E-6    3.1947346451488556E-4
0.00423333333333333       0.004034700000000001     -4.0547373828303535E-4   -1.0452106203973757E-12
0.004127122153209115      0.004109700000000001     -8.639947763242617E-4    7.296608997375581E-4
0.004130434782608707      0.0041846999999999995    -7.892564752864928E-6    9.958154332707636E-4
0.004123809523809521      0.004034700000000001     -0.001274502825253876    -1.3571247752891716E-13
0.004018012422360252      0.004109700000000001     -0.0027014401141229882   0.0022848024827908375
0.004021739130434793      0.0041846999999999995    -2.068133167654196E-5    0.003103997110883938
0.004014285714285712      0.004034700000000001     -0.004006039060186595    -1.3570166148136794E-13
0.00390890269151139       0.004109700000000001     -0.008446456265886582    0.007154419280595903
0.003913043478260879      0.0041846999999999995    -5.2151421613189086E-5   0.009675248245912371
0.003904761904761903      0.004034700000000001     -0.01259173956077575     -1.3566766472322423E-13
0.00379979296066253       0.0041097                -0.026408795674427665    0.02240259587779292
0.003804347826086966      0.0041846999999999995    -1.238656153645934E-4    0.030157916025018494
0.0037952380952380937     0.004034700000000001     -0.03957787097169785     -1.3556080788200568E-13
0.003690683229813668      0.004109700000000001     -0.08256909181207561     0.07014893259710858
0.003695652173913052      0.0041846999999999995    -2.6435650613620965E-4   0.09400247238772863
0.0036857142857142844     0.004034700000000001     -0.12439857426124945     7.742697580018015E-13
0.003581573498964806      0.004109700000000001     -0.2581555567591636      0.21965670906865853
0.0035869565217391385     0.0041846999999999995    -4.3961166147710173E-4   0.29300644258728425
0.003576190476190475      0.004034700000000001     -0.3909987308188647      7.753254132796212E-13
0.003472463768115946      0.004109700000000001     -0.8071255542435551      0.6878198646274597
0.0034782608695652253     0.0041846999999999995    -1.4410914451445933E-4   0.9133109801350656
0.0034666666666666656     0.004034700000000001     -1.2289519058695078      7.786434521856309E-13
0.003363354037267084      0.004109699999999999     -2.523460840739517       2.153927290678439
0.0033695652173913117     0.0041846999999999995    0.0035720973685329227    2.84691469934387
0.0033571428571428563     0.004034700000000001     -3.8628155447313475      3.612658596160568E-13
0.0032542443064182223     0.004109700000000001     -7.889290163436897       6.74641513583415
0.003260869565217398      0.0041846999999999995    0.025265474185573567     8.875137775928124
0.0032476190476190474     0.004034700000000002     -12.142925786491105      -2.629057289433805E-13
0.003145134575569361      0.004109700000000001     -24.658750642254887      21.143723916437636
0.0031521739130434844     0.0041846999999999995    0.13591293552707384      27.676513705133402
0.0031380952380952376     0.0040347000000000004    -38.19248531221183       6.205225913445676E-14
0.0030360248447204997     0.004109699999999999     -76.93489613806452       66.38443172055031
0.0030434782608695712     0.0041846999999999995    0.7039648116820558       86.3938982535492
0.0030285714285714286     0.004034700000000001     -120.4458744022786       2.2707192315800859E-13
0.002926915113871638      0.004109700000000001     -237.16040374547603      209.33980491355663
0.0029347826086956576     0.0041846999999999995    3.7218850504727357       270.7124873155344
0.002919047619047619      0.004034700000000001     -385.2124195666938       2.2991008272395865E-12
0.0028178053830227763     0.004109700000000001     -673.4720659946623       662.9493223736494
0.002826086956521744      0.0041846999999999995    17.501363045783364       863.751992454936
0.0028095238095238095     0.004034700000000001     -1326.935773539948       1.53556298362708E-11
0.0027086956521739152     0.004109699999999999     -844.4583833865897       2706.499089540237
0.0027173913043478303     0.0041846999999999995    70.38653488119252        2396.171367918302
0.0027                    0.0040347000000000004    -6839.0624686262145      4687.548335632292
0.0026043478260869587     0.004109700000000001     -199.52126368002433      3894.1559703807025
0.0026086956521739167     0.0041846999999999995    -4.996556187939348       3631.2509603049534
0.0026                    0.0040347000000000004    -520.9834816051462       3425.905543684912
0.002500000000000002      0.004109699999999999     -1.7111583793834437E-11  3829.118249328433
0.0025000000000000035     0.0041846999999999995    6.626218257982512E-11    3821.952008645776
0.0024999999999999996     0.0040347000000000004    -1.289162225941343E-11   3773.092241365599
0.0023956521739130444     0.004109700000000001     199.5212636800077        3894.1559703806956
0.00239130434782609       0.0041846999999999995    4.996556187970262        3631.2509603049666
0.0023999999999999994     0.0040347000000000004    520.9834816050848        3425.90554368492
0.0022913043478260883     0.004109699999999999     844.4583833865786        2706.499089540324
0.0022826086956521767     0.0041846999999999995    -70.3865348811901        2396.171367918373
0.0023                    0.0040347000000000004    6839.0624686260535       4687.548335632243
0.0021821946169772277     0.004109700000000001     673.4720659947095        662.9493223736744
0.0021739130434782635     0.0041846999999999995    -17.501363045778646      863.7519924550138
0.0021904761904761923     0.004034700000000001     1326.9357735399526       1.0237086557508158E-11
0.0020730848861283658     0.0041097                237.16040374549394       209.3398049135253
0.0020652173913043503     0.0041846999999999995    -3.7218850505062164      270.71248731554806
0.0020809523809523825     0.004034700000000001     385.21241956667745       -4.801114236902662E-13
0.0019639751552795047     0.004109700000000001     76.93489613806784        66.38443172057907
0.0019565217391304367     0.0041846999999999995    -0.7039648116832495      86.39389825354101
0.001971428571428573      0.004034700000000001     120.44587440233227       -1.250706091093345E-12
0.001854865424430644      0.004109700000000002     24.6587506422548         21.143723916440194
0.0018478260869565237     0.0041846999999999995    -0.13591293556623896     27.676513705145226
0.0018619047619047634     0.004034700000000001     38.19248531221547        -1.5513064786095732E-14
0.0017457556935817824     0.004109700000000001     7.8892901634464465       6.746415135844768
0.0017391304347826103     0.0041846999999999995    -0.025265474199500204    8.875137775958137
0.0017523809523809538     0.004034700000000001     12.142925786478372       9.971299447465006E-13
0.0016366459627329209     0.004109699999999999     2.523460840726301        2.153927290674801
0.001630434782608697      0.0041846999999999995    -0.0035720973484103524   2.846914699320223
0.001642857142857144      0.004034700000000001     3.86281554470861         -7.890727485676729E-13
0.0015275362318840592     0.004109700000000001     0.8071255542594429       0.6878198646183648
0.0015217391304347839     0.0041846999999999995    1.4410913797746616E-4    0.9133109801023238
0.0015333333333333345     0.004034700000000001     1.2289519058567748       -7.786434521842092E-13
0.001418426501035198      0.004109700000000002     0.2581555567809346       0.21965670905718998
0.0014130434782608707     0.0041846999999999995    4.396116513589732E-4     0.2930064425836463
0.0014238095238095249     0.004034700000000001     0.39099873084342107      1.0436639902677733E-12
0.0013093167701863362     0.004109700000000002     0.0825690918348414       0.0701489326008529
0.0013043478260869573     0.0041846999999999995    2.643565081825727E-4     0.09400247242956539
0.0013142857142857153     0.004034700000000001     0.12439857426306844      -7.74269757999223E-13
0.001200207039337475      0.004109700000000001     0.026408795676388763     0.022402595889248186
0.001195652173913044      0.0041846999999999995    1.2386560547383851E-4    0.03015791603411344
0.0012047619047619055     0.004034700000000001     0.039577870994435216     1.045055509649874E-12
0.0010910973084886134     0.0041097                0.008446456244428191     0.00715441929235556
0.0010869565217391309     0.0041846999999999995    5.2151398165278806E-5    0.009675248259554792
0.001095238095238096      0.004034700000000001     0.012591739542585856     1.3566766472864614E-13
9.819875776397521E-4      0.004109699999999999     0.002701440089126095     0.0022848024831592173
9.78260869565218E-4       0.0041846999999999995    2.0681316328818866E-5    0.003103997102698486
9.857142857142864E-4      0.004034700000000001     0.004006039037449227     -7.737930402828103E-13
8.728778467908908E-4      0.0041097                8.639947645718848E-4     7.296609057356241E-4
8.695652173913047E-4      0.0041846999999999995    7.892556737942868E-6     9.95815453279647E-4
8.761904761904766E-4      0.004034700000000001     0.0012745027715936885    1.3571247753389317E-13
7.66666666666667E-4       0.004034700000000001     4.054737164551625E-4     1.3571591862378187E-13
7.637681159420294E-4      0.0041097                2.763261683469409E-4     2.3301915624398325E-4
7.608695652173916E-4      0.0041846999999999995    2.9324889965209877E-6    3.194734399585286E-4
6.54658385093168E-4       0.004109700000000002     8.837481308887618E-5     7.441496509733455E-5
6.521739130434785E-4      0.0041846999999999995    1.068329225972775E-6     1.0249174010823481E-4
6.571428571428573E-4      0.004034700000000001     1.289975207328098E-4     1.0452117151547993E-12
5.455486542443068E-4      0.0041097                2.8264056517457448E-5    2.376419487967255E-5
5.434782608695654E-4      0.0041846999999999995    3.8333462271111785E-7    3.288044626970077E-5
5.476190476190478E-4      0.004034700000000001     4.103929313714616E-5     1.045212063446363E-12
4.364389233954452E-4      0.004109700000000001     9.04011923807957E-6      7.5883508773828916E-6
4.347826086956523E-4      0.0041846999999999995    1.3593950143331313E-7    1.054740550898714E-5
4.380952380952382E-4      0.004034700000000001     1.305722526012687E-5     -7.737772293048866E-13
3.273291925465839E-4      0.004109699999999998     2.8938786513776904E-6    2.421013959974516E-6
3.260869565217392E-4      0.004184699999999999     4.781485074545344E-8     3.3804271879489534E-6
3.285714285714286E-4      0.004034700000000001     4.157788680458907E-6     1.045212209489514E-12
